Product_Name,Brand,Category,Price_USD,Rating,Number_of_Reviews,Country_of_Origin,Black_owned
Perfect Primer,Huda Beauty,Concealer,46.46,4.6,8213,USA,True
Divine Mascara,Perricone MD,Setting Spray,47.23,4.0,5226,Japan,False
Super Eyeliner,Shiseido,Cleanser,63.03,2.0,2427,Australia,True
Ultra Lipstick,Farsali,Face Mask,88.4,1.6,2487,Germany,True
Super Contour,Huda Beauty,Blush,66.52,3.7,1553,UK,True
Perfect Face Oil,Tarte,Eye Shadow,63.56,5.0,8193,South Korea,False
Super CC Cream,Hourglass,Contour,59.64,4.1,9702,France,False
Perfect Highlighter,IT Cosmetics,Face Mask,133.98,4.6,3082,Germany,True
Ultra BB Cream,Shiseido,Cleanser,112.13,4.1,1006,Germany,True
Magic Mascara,ColourPop,Foundation,90.81,2.7,7987,Australia,False
Super CC Cream,Tarte,Makeup Remover,116.42,2.4,2590,France,False
Super Lip Gloss,Anastasia Beverly Hills,Makeup Remover,109.54,3.7,3611,USA,False
Ultra Powder,Tarte,Exfoliator,135.15,3.0,3153,Japan,False
Divine Eye Shadow,Fenty Beauty,Contour,55.68,1.5,5905,South Korea,True
Magic Contour,Danessa Myricks,Setting Spray,129.43,5.0,1534,USA,True
Magic BB Cream,Morphe,Contour,45.07,1.4,6176,France,True
Magic Foundation,Yves Saint Laurent,Eyeliner,123.59,1.2,7269,Australia,True
Ultra Lip Gloss,Kylie Cosmetics,Blush,69.75,3.6,9540,UK,False
Magic Moisturizer,E.l.f.,CC Cream,32.62,4.6,7710,Australia,True
Divine Eyeliner,Rare Beauty,Powder,113.08,4.9,3180,France,True
Ultra Moisturizer,Pat McGrath Labs,BB Cream,11.43,3.5,4253,UK,True
Ultra CC Cream,ColourPop,CC Cream,67.6,4.1,5726,Japan,False
Magic Contour,Farsali,Face Oil,16.7,4.7,4898,Australia,True
Perfect Lipstick,Charlotte Tilbury,Highlighter,81.49,3.5,4932,Australia,False
Magic Lipstick,ColourPop,Mascara,83.69,1.4,4230,Italy,False
Perfect Eyeliner,KVD Beauty,Mascara,121.48,1.9,5803,Australia,True
Ultra Makeup Remover,Make Up For Ever,Lipstick,68.35,4.3,434,France,True
Magic Lip Gloss,KVD Beauty,Lipstick,32.03,3.8,8489,UK,True
Perfect Eyeliner,Rare Beauty,Mascara,45.04,4.3,5236,UK,True
Ultra Powder,Farsali,Bronzer,82.51,1.1,9071,UK,True
Perfect Primer,Sisley,Eyeliner,45.96,2.4,2465,UK,True
Ultra Eyeliner,Fenty Beauty,Foundation,69.93,2.0,1763,USA,True
Super Concealer,Farsali,Lip Liner,72.62,2.2,5953,Australia,True
Super Serum,Bite Beauty,Cleanser,61.53,4.1,7451,UK,False
Perfect Blush,Perricone MD,Moisturizer,33.18,2.7,8563,South Korea,False
Divine Lipstick,Natasha Denona,Contour,78.55,1.5,9857,Australia,True
Magic Lipstick,Tarte,Blush,139.44,4.4,8268,UK,False
Magic Moisturizer,Pat McGrath Labs,Lip Gloss,78.02,2.1,8829,USA,True
Ultra BB Cream,Bobby Brown,CC Cream,55.04,2.5,8506,Japan,True
Super CC Cream,Drunk Elephant,CC Cream,96.88,4.0,6763,UK,False
Perfect Face Mask,Natasha Denona,Concealer,12.92,2.6,2629,Italy,True
Perfect Lip Liner,Anastasia Beverly Hills,Mascara,131.15,2.7,176,Japan,False
Ultra Concealer,Make Up For Ever,Lip Liner,98.4,4.3,5116,USA,True
Magic BB Cream,Ilia Beauty,Highlighter,69.41,4.5,9250,South Korea,True
Divine BB Cream,Bobby Brown,Makeup Remover,41.44,1.1,6111,South Korea,True
Ultra Concealer,Huda Beauty,Primer,54.2,4.8,4303,USA,True
Super Foundation,NARS,Lipstick,99.02,2.2,3662,France,True
Ultra CC Cream,KVD Beauty,Blush,120.51,1.8,773,Australia,True
Divine Bronzer,Bobby Brown,Eye Shadow,37.66,2.6,992,Australia,True
Ultra Serum,Pat McGrath Labs,Face Oil,11.36,2.3,8107,France,True
Ultra Foundation,Morphe,Moisturizer,27.65,3.9,9657,Japan,True
Ultra Eye Shadow,Farsali,Foundation,71.06,2.9,5669,Australia,True
Ultra Exfoliator,RMS Beauty,Eye Shadow,86.28,2.0,2001,South Korea,False
Perfect CC Cream,Rare Beauty,Mascara,135.17,4.5,3189,Australia,True
Ultra Setting Spray,Juvia’s Place,Lipstick,114.12,3.9,2298,Germany,True
Super Serum,Huda Beauty,Cleanser,72.87,3.1,1842,France,True
Perfect Primer,Sisley,Primer,141.63,2.2,7566,France,True
Perfect Powder,Farsali,Cleanser,114.49,4.3,1074,Italy,True
Perfect Lip Gloss,Kylie Cosmetics,Primer,97.56,1.9,495,USA,False
Super Foundation,Tarte,Exfoliator,103.62,3.1,731,UK,False
Magic Powder,Natasha Denona,Exfoliator,60.7,3.0,2302,Germany,True
Magic BB Cream,Too Faced,Lip Gloss,62.19,3.9,817,South Korea,False
Ultra Foundation,Milk Makeup,Contour,19.18,4.3,888,Japan,False
Ultra Lip Liner,ColourPop,Exfoliator,119.08,3.4,1656,UK,False
Divine Concealer,Clinique,Exfoliator,121.36,4.4,8479,France,True
Super Makeup Remover,Milk Makeup,Setting Spray,43.86,4.1,6893,UK,False
Perfect Eye Shadow,Natasha Denona,Concealer,66.1,1.3,8340,France,True
Magic Serum,KVD Beauty,BB Cream,113.58,1.5,8641,South Korea,True
Perfect Highlighter,Charlotte Tilbury,Exfoliator,29.6,1.1,584,UK,False
Perfect Powder,Morphe,Cleanser,98.5,3.4,4579,Australia,True
Magic BB Cream,RMS Beauty,Foundation,65.34,4.4,3757,UK,False
Super Highlighter,Morphe,Bronzer,95.92,2.5,1026,UK,True
Divine Face Mask,Rare Beauty,Highlighter,147.66,2.3,3431,South Korea,True
Ultra Lip Liner,Charlotte Tilbury,Eye Shadow,138.64,2.5,9874,Italy,False
Ultra Eye Shadow,RMS Beauty,Foundation,129.13,4.0,6989,South Korea,False
Super BB Cream,Danessa Myricks,Exfoliator,127.91,3.8,8382,Germany,True
Ultra Concealer,Bobby Brown,Eye Shadow,112.31,4.8,7270,South Korea,True
Perfect Setting Spray,Milk Makeup,CC Cream,50.56,1.0,2018,Germany,False
Ultra BB Cream,Urban Decay,Exfoliator,17.67,3.8,3824,South Korea,False
Ultra Foundation,Sisley,Lip Liner,58.18,4.5,9623,Japan,True
Divine Foundation,Perricone MD,Cleanser,67.04,4.6,9148,USA,False
Perfect Exfoliator,Urban Decay,Setting Spray,54.23,3.9,9019,Italy,False
Magic Mascara,Glossier,Serum,84.71,2.7,6964,UK,True
Magic Blush,Glossier,Blush,38.57,2.7,5557,USA,True
Divine Setting Spray,E.l.f.,Eye Shadow,58.92,1.1,6425,Germany,True
Magic Serum,Urban Decay,Bronzer,98.07,2.1,7173,Australia,False
Divine Mascara,Perricone MD,Powder,77.1,1.8,9902,UK,False
Ultra Powder,Danessa Myricks,Bronzer,22.78,3.9,9993,Italy,True
Ultra Face Mask,Clinique,Face Oil,117.62,3.3,8272,Germany,True
Divine Moisturizer,Laura Mercier,CC Cream,135.5,4.9,8873,South Korea,True
Perfect Exfoliator,Kiehl’s,Cleanser,114.58,4.0,2195,UK,True
Perfect Eye Shadow,Make Up For Ever,Primer,51.65,2.3,9199,USA,True
Ultra Face Oil,Sisley,Serum,46.12,3.7,5707,Japan,True
Super Face Oil,Rare Beauty,Blush,144.09,3.3,4680,Australia,True
Magic Powder,Sisley,Lip Gloss,120.25,3.5,7934,France,True
Super Contour,Natasha Denona,Concealer,128.61,2.3,2961,Japan,True
Divine Bronzer,Hourglass,Blush,88.37,1.9,6425,France,False
Perfect Face Oil,Farsali,CC Cream,45.89,3.3,8001,France,True
Perfect Face Mask,Anastasia Beverly Hills,Lip Gloss,106.56,4.8,5901,Australia,False
Perfect Foundation,Charlotte Tilbury,Lip Gloss,120.56,4.4,7972,South Korea,False
Divine Eye Shadow,Milk Makeup,BB Cream,66.92,4.8,9264,Italy,False
Perfect Lip Gloss,Ilia Beauty,Exfoliator,110.85,1.2,3292,UK,True
Super Lip Gloss,KVD Beauty,Serum,69.47,1.3,8475,Australia,True
Magic Blush,Drunk Elephant,Eyeliner,13.97,3.1,8783,Germany,False
Magic Primer,Patrick Ta,Mascara,70.32,3.3,1667,Japan,True
Perfect Bronzer,Shiseido,Primer,136.95,4.3,3157,Australia,True
Magic Lip Liner,Bite Beauty,Contour,82.64,1.5,7145,Germany,False
Ultra Powder,Milk Makeup,Highlighter,95.68,1.4,4494,UK,False
Ultra Moisturizer,Rare Beauty,Powder,15.66,4.4,9542,France,True
Divine Highlighter,Shiseido,Concealer,103.43,4.7,2951,France,True
Ultra Highlighter,Bobby Brown,Lip Liner,25.55,3.9,7696,Italy,True
Divine Blush,Farsali,Eyeliner,132.65,3.2,6362,UK,True
Ultra Bronzer,Yves Saint Laurent,Mascara,23.36,4.1,9527,Germany,True
Perfect Mascara,Anastasia Beverly Hills,Face Mask,112.57,1.6,3775,USA,False
Ultra Mascara,KVD Beauty,Foundation,41.84,3.1,3943,Japan,True
Ultra Blush,Bobby Brown,Face Oil,34.8,4.9,481,South Korea,True
Divine Foundation,Fenty Beauty,Eyeliner,25.5,2.3,3706,UK,True
Ultra Cleanser,Hourglass,Concealer,41.74,3.3,7228,USA,False
Magic Concealer,Shiseido,Eyeliner,115.74,3.2,5238,Australia,True
Ultra Concealer,Drunk Elephant,Primer,22.98,1.5,5408,UK,False
Ultra Lipstick,Tarte,Concealer,52.15,2.8,6112,Italy,False
Divine Highlighter,Pat McGrath Labs,Eyeliner,118.93,3.3,2206,Germany,True
Perfect Lipstick,Kylie Cosmetics,Primer,109.88,2.4,3983,Italy,False
Ultra Face Mask,Kiehl’s,Bronzer,135.23,1.1,7594,South Korea,True
Perfect Face Mask,Laura Mercier,Eye Shadow,110.77,1.2,2905,Japan,True
Super Lipstick,Patrick Ta,Lip Liner,126.44,3.1,7198,France,True
Magic Cleanser,Huda Beauty,Eye Shadow,61.51,1.5,8281,UK,True
Magic Primer,Bourjois,Makeup Remover,41.97,1.2,6033,Australia,True
Super Cleanser,Rare Beauty,Highlighter,86.47,3.8,7269,Germany,True
Divine Blush,Juvia’s Place,Blush,137.56,4.9,2076,Japan,True
Perfect Moisturizer,Ilia Beauty,BB Cream,75.27,1.2,6209,South Korea,True
Divine Makeup Remover,Too Faced,Serum,92.4,3.4,6890,Australia,False
Magic Powder,NARS,Bronzer,89.41,4.7,605,USA,True
Ultra Lip Liner,E.l.f.,Lipstick,72.44,2.3,453,France,True
Super Lip Liner,Fenty Beauty,Makeup Remover,114.59,2.9,9569,USA,True
Super Eye Shadow,Ilia Beauty,Setting Spray,29.31,3.8,1135,USA,True
Magic Mascara,Tatcha,Exfoliator,143.19,4.7,6534,Italy,False
Perfect Lipstick,Bite Beauty,Highlighter,106.0,1.7,3241,Australia,False
Super Cleanser,Urban Decay,Serum,27.43,2.1,5613,Japan,False
Divine Mascara,KVD Beauty,Concealer,129.72,3.5,6037,Italy,True
Super Lip Gloss,E.l.f.,Eyeliner,89.25,1.4,5467,Japan,True
Ultra Face Oil,Kiehl’s,Face Oil,60.63,1.4,680,USA,True
Perfect Lip Gloss,Milk Makeup,Setting Spray,81.74,1.4,2571,Australia,False
Magic Primer,Too Faced,Face Mask,119.56,1.3,9659,UK,False
Perfect Primer,Farsali,Lip Liner,90.31,2.3,222,USA,True
Super Blush,Milk Makeup,Lip Liner,69.13,3.8,7873,France,False
Magic Lip Gloss,IT Cosmetics,Face Oil,51.84,1.6,7642,Australia,True
Perfect Blush,Anastasia Beverly Hills,BB Cream,120.08,1.9,4369,Japan,False
Super Lip Gloss,Sisley,Highlighter,80.94,4.2,7929,Italy,True
Divine Lip Gloss,Yves Saint Laurent,Makeup Remover,127.52,3.6,414,South Korea,True
Magic Bronzer,Natasha Denona,Foundation,66.23,4.8,4285,South Korea,True
Divine Bronzer,Hourglass,Moisturizer,26.03,1.1,5449,UK,False
Super Lipstick,Natasha Denona,Blush,106.05,4.1,4254,UK,True
Super Face Mask,Urban Decay,Serum,118.09,1.4,6450,USA,False
Divine Blush,Tatcha,Powder,127.23,1.5,3645,Germany,False
Super Lipstick,Huda Beauty,Lip Liner,92.87,2.7,5872,South Korea,True
Magic Blush,Rare Beauty,Makeup Remover,111.48,1.2,1670,UK,True
Perfect Lipstick,Patrick Ta,Powder,72.04,4.4,504,USA,True
Super Primer,Perricone MD,Mascara,49.78,2.7,4260,Italy,False
Divine Exfoliator,Anastasia Beverly Hills,Moisturizer,111.92,2.5,1748,USA,False
Divine Setting Spray,RMS Beauty,Bronzer,55.82,2.1,5374,South Korea,False
Perfect Setting Spray,Farsali,CC Cream,147.17,1.3,7309,France,True
Divine Concealer,Anastasia Beverly Hills,Highlighter,113.97,3.8,8720,Australia,False
Magic Serum,Too Faced,Bronzer,130.27,3.5,8866,France,False
Super Eye Shadow,Natasha Denona,Powder,16.28,1.5,9282,Italy,True
Magic Cleanser,IT Cosmetics,CC Cream,37.58,2.2,3709,Italy,True
Magic Mascara,Farsali,Lip Liner,32.99,1.6,3395,Australia,True
Ultra Moisturizer,Farsali,Contour,45.27,4.7,3489,USA,True
Perfect CC Cream,Shiseido,CC Cream,102.56,4.7,7935,Japan,True
Super Serum,Hourglass,Primer,106.44,2.4,5670,Australia,False
Magic Serum,Huda Beauty,Primer,127.15,3.4,4047,France,True
Ultra Foundation,NARS,Mascara,142.41,1.8,9988,South Korea,True
Ultra Face Mask,Bourjois,Eyeliner,87.61,3.2,3098,UK,True
Ultra Blush,Pat McGrath Labs,Moisturizer,90.1,3.9,3054,UK,True
Divine Blush,Huda Beauty,Mascara,25.23,1.5,5181,Italy,True
Ultra Setting Spray,Huda Beauty,Lip Liner,118.02,3.3,6221,UK,True
Magic Eye Shadow,Kiehl’s,Cleanser,147.04,1.4,8507,USA,True
Super Primer,Tarte,Eye Shadow,136.14,1.6,6358,South Korea,False
Super BB Cream,Milk Makeup,Serum,50.11,3.2,3071,Germany,False
Super Moisturizer,Ilia Beauty,Contour,144.76,2.7,9796,Germany,True
Ultra Blush,Natasha Denona,Primer,50.0,2.7,8518,USA,True
Magic Lipstick,Bobby Brown,Moisturizer,49.56,2.6,7929,UK,True
Divine Face Oil,Kiehl’s,Foundation,79.82,4.6,3243,Germany,True
Super Foundation,NARS,Lipstick,32.15,1.9,6220,Australia,True
Divine Primer,Farsali,Concealer,10.94,1.5,6647,USA,True
Super Makeup Remover,Make Up For Ever,Highlighter,123.84,1.2,2074,UK,True
Ultra Moisturizer,IT Cosmetics,Face Mask,33.89,2.1,5797,USA,True
Divine Mascara,Tarte,Eyeliner,129.16,1.7,4991,UK,False
Magic Eye Shadow,Clinique,Setting Spray,133.54,3.8,8325,USA,True
Divine Cleanser,IT Cosmetics,Cleanser,67.66,4.5,3663,Italy,True
Ultra Highlighter,Farsali,Face Mask,135.37,3.0,4818,France,True
Perfect Lipstick,E.l.f.,Face Mask,73.66,2.1,7801,France,True
Divine Face Mask,Kiehl’s,Blush,99.65,2.3,1831,France,True
Perfect Lip Liner,Too Faced,Blush,126.64,4.3,3269,UK,False
Divine Serum,Rare Beauty,CC Cream,88.91,1.3,1519,South Korea,True
Ultra Foundation,Milk Makeup,CC Cream,42.86,3.4,9975,USA,False
Magic Makeup Remover,Too Faced,Face Mask,129.74,2.9,1195,France,False
Magic Face Mask,Milk Makeup,Face Mask,49.16,3.1,6156,Australia,False
Magic Bronzer,Urban Decay,Cleanser,112.87,4.6,5753,Germany,False
Perfect Powder,Rare Beauty,Exfoliator,95.25,3.3,109,Italy,True
Super Foundation,Anastasia Beverly Hills,Highlighter,143.3,3.1,2469,France,False
Perfect Face Mask,Danessa Myricks,Eye Shadow,13.84,3.5,2248,USA,True
Magic Mascara,RMS Beauty,Mascara,20.39,2.1,1542,Australia,False
Ultra Lipstick,Pat McGrath Labs,Eye Shadow,59.65,3.3,8658,Italy,True
Magic Face Oil,KVD Beauty,Lip Gloss,40.47,3.7,6541,South Korea,True
Ultra Exfoliator,Perricone MD,Contour,14.02,3.3,8120,Italy,False
Divine Face Mask,Clinique,Highlighter,23.7,4.9,3726,USA,True
Perfect CC Cream,Fenty Beauty,Face Mask,148.98,2.7,6869,UK,True
Magic Setting Spray,Farsali,Contour,135.99,2.3,1206,Australia,True
Magic Lip Gloss,ColourPop,Moisturizer,125.45,4.1,4012,Japan,False
Magic Concealer,Morphe,Eye Shadow,140.16,4.9,5946,Italy,True
Super BB Cream,Kylie Cosmetics,Bronzer,143.78,1.6,697,South Korea,False
Magic Blush,Drunk Elephant,Lipstick,38.52,2.9,5632,Germany,False
Perfect Eye Shadow,RMS Beauty,Primer,63.79,2.0,2769,USA,False
Magic CC Cream,Tatcha,Moisturizer,10.65,4.1,444,Italy,False
Perfect Concealer,RMS Beauty,Face Mask,14.48,2.6,3554,France,False
Ultra Face Oil,Kylie Cosmetics,Lipstick,95.77,1.2,2621,Italy,False
Divine CC Cream,Make Up For Ever,Makeup Remover,97.27,4.7,543,South Korea,True
Divine Exfoliator,Danessa Myricks,Moisturizer,90.45,1.6,3864,Japan,True
Ultra Lip Gloss,Make Up For Ever,Eye Shadow,106.9,4.9,6242,South Korea,True
Ultra Face Mask,Bourjois,CC Cream,39.24,5.0,1191,France,True
Super Eyeliner,Glossier,Lipstick,149.33,4.6,7791,Australia,True
Super Lipstick,Ilia Beauty,Primer,65.51,4.4,7762,Germany,True
Ultra Cleanser,Morphe,Lip Liner,130.0,4.8,6945,South Korea,True
Perfect Serum,Tatcha,Lipstick,93.08,4.8,6054,France,False
Divine Foundation,Farsali,Primer,143.3,1.4,2636,Italy,True
Ultra Exfoliator,Becca,Lipstick,117.4,2.2,8768,Germany,True
Perfect Cleanser,E.l.f.,Lip Gloss,94.91,1.9,2146,Italy,True
Ultra Concealer,Huda Beauty,Lipstick,99.93,4.4,4171,France,True
Divine Face Oil,E.l.f.,Foundation,12.73,1.5,6494,Italy,True
Ultra Face Oil,E.l.f.,Face Mask,143.2,1.2,170,USA,True
Ultra Makeup Remover,Make Up For Ever,Bronzer,142.07,2.1,5073,France,True
Perfect Serum,Fenty Beauty,Blush,142.55,3.9,9477,Japan,True
Magic Setting Spray,Pat McGrath Labs,Setting Spray,21.0,2.7,4306,Japan,True
Super Cleanser,Drunk Elephant,Moisturizer,92.15,2.6,1457,Australia,False
Perfect Blush,Natasha Denona,Contour,81.28,3.3,5171,South Korea,True
Magic Bronzer,Clinique,Bronzer,107.53,1.3,8771,France,True
Divine Lip Liner,Danessa Myricks,Primer,90.79,3.5,426,Australia,True
Magic Lip Liner,Bite Beauty,Blush,64.33,4.8,6968,USA,False
Super Lipstick,NARS,Blush,94.58,1.2,8391,UK,True
Divine Setting Spray,Danessa Myricks,Eye Shadow,108.61,4.8,9249,Germany,True
Ultra Eye Shadow,Kylie Cosmetics,Bronzer,65.05,1.2,9735,Japan,False
Super Foundation,Glossier,Exfoliator,77.26,2.2,1448,Australia,True
Divine Serum,Ilia Beauty,Powder,95.3,4.4,7801,Australia,True
Perfect Moisturizer,Farsali,Bronzer,68.86,1.8,192,France,True
Divine Lip Gloss,Natasha Denona,Face Oil,125.96,2.6,1934,UK,True
Super Serum,Tarte,Cleanser,149.73,3.0,2092,Germany,False
Magic Face Mask,Glossier,Primer,21.48,2.3,4725,France,True
Perfect Foundation,Charlotte Tilbury,Concealer,26.87,4.9,5372,Japan,False
Divine Powder,Bobby Brown,Mascara,133.19,3.2,8878,France,True
Super Setting Spray,Sisley,Powder,33.07,1.4,4490,Australia,True
Perfect Contour,Natasha Denona,Blush,130.5,4.8,5205,Australia,True
Divine Contour,Shiseido,Powder,20.71,4.3,2315,USA,True
Divine BB Cream,Yves Saint Laurent,Powder,139.61,1.5,4795,Germany,True
Magic Contour,Shiseido,Cleanser,94.34,4.9,374,USA,True
Magic Serum,Bite Beauty,Moisturizer,107.51,2.7,7943,UK,False
Magic Primer,Hourglass,Face Mask,67.34,1.5,8225,South Korea,False
Super Eyeliner,Urban Decay,Face Oil,30.44,2.9,3924,Italy,False
Magic Face Oil,ColourPop,Exfoliator,35.19,2.6,2307,France,False
Divine Highlighter,Patrick Ta,Concealer,142.76,4.1,7953,Japan,True
Divine Blush,Patrick Ta,Face Oil,17.0,3.5,2189,UK,True
Super Primer,Tatcha,Exfoliator,15.7,3.6,6987,Italy,False
Perfect Bronzer,Glossier,Exfoliator,145.18,2.0,7967,UK,True
Magic Exfoliator,Danessa Myricks,Bronzer,39.92,5.0,6657,UK,True
Magic Eye Shadow,Natasha Denona,Makeup Remover,142.75,4.6,232,South Korea,True
Super Face Oil,Tatcha,Setting Spray,57.95,3.1,1779,France,False
Super Cleanser,KVD Beauty,Face Mask,107.75,3.4,7116,Australia,True
Ultra Eyeliner,IT Cosmetics,Highlighter,37.02,1.0,3856,Germany,True
Super Exfoliator,Charlotte Tilbury,Powder,56.58,2.7,5531,Japan,False
Perfect Blush,Ilia Beauty,Exfoliator,48.52,3.5,2080,Germany,True
Magic Cleanser,Tatcha,Exfoliator,38.29,3.4,7620,Germany,False
Ultra Makeup Remover,Perricone MD,Setting Spray,73.93,1.8,5231,USA,False
Ultra Eye Shadow,Becca,Concealer,25.15,2.5,5073,South Korea,True
Perfect Foundation,Rare Beauty,Primer,50.47,4.5,9411,France,True
Super Lipstick,Huda Beauty,Eye Shadow,132.94,4.5,9795,Japan,True
Perfect Bronzer,Sisley,Exfoliator,59.24,2.3,8685,Italy,True
Ultra Makeup Remover,NARS,Eyeliner,98.38,2.6,1604,Australia,True
Super Primer,Farsali,Powder,108.11,4.7,7331,Japan,True
Ultra Lipstick,Farsali,Lipstick,49.19,3.6,9738,Australia,True
Perfect Concealer,E.l.f.,Exfoliator,62.37,4.6,3969,USA,True
Ultra Mascara,IT Cosmetics,Eye Shadow,68.73,2.6,6073,Japan,True
Super Lipstick,Hourglass,Foundation,38.77,4.8,7364,USA,False
Divine CC Cream,Urban Decay,Setting Spray,136.94,2.7,1620,Australia,False
Super Blush,Too Faced,Powder,37.76,1.0,5640,Australia,False
Perfect Makeup Remover,Juvia’s Place,Serum,90.06,4.6,7264,France,True
Ultra Bronzer,Morphe,Bronzer,37.04,3.4,1744,Italy,True
Ultra CC Cream,Perricone MD,Eye Shadow,128.76,3.7,9663,Italy,False
Ultra Face Mask,Drunk Elephant,CC Cream,142.6,4.2,6312,UK,False
Magic Serum,Shiseido,Exfoliator,58.22,4.4,7464,Japan,True
Ultra BB Cream,Rare Beauty,Mascara,148.61,3.3,5757,Germany,True
Ultra Bronzer,Clinique,Lip Gloss,65.88,1.7,4858,Japan,True
Perfect BB Cream,Charlotte Tilbury,Foundation,138.62,2.6,709,Italy,False
Divine Lip Gloss,Drunk Elephant,Highlighter,128.05,3.3,8817,Australia,False
Perfect Setting Spray,RMS Beauty,Bronzer,68.7,3.6,9124,UK,False
Super Lip Liner,Morphe,Cleanser,74.31,4.0,8301,UK,True
Magic Eye Shadow,Fenty Beauty,Cleanser,129.58,3.8,5525,Japan,True
Perfect Mascara,Huda Beauty,Makeup Remover,91.47,1.5,722,Germany,True
Ultra Blush,KVD Beauty,Setting Spray,64.16,4.1,9053,Italy,True
Magic Powder,Urban Decay,BB Cream,127.61,1.8,5008,Italy,False
Ultra Eye Shadow,Bobby Brown,Exfoliator,22.38,2.7,8674,UK,True
Perfect Lipstick,Drunk Elephant,Eyeliner,21.61,4.7,652,Germany,False
Perfect Eyeliner,Shiseido,Moisturizer,23.85,2.6,2925,Australia,True
Perfect Blush,Tarte,Makeup Remover,99.31,1.1,8046,Australia,False
Super BB Cream,Milk Makeup,Cleanser,97.99,3.9,7467,Germany,False
Magic Mascara,Huda Beauty,Powder,36.15,4.0,2610,UK,True
Ultra Lipstick,Hourglass,Lip Liner,133.85,2.5,520,France,False
Super Lipstick,Natasha Denona,Cleanser,24.06,2.1,3948,Japan,True
Ultra Bronzer,Glossier,Cleanser,33.84,4.0,659,UK,True
Magic Lipstick,Anastasia Beverly Hills,Serum,97.09,3.6,2757,Germany,False
Super Face Oil,Becca,Concealer,80.83,3.5,8872,France,True
Divine Powder,Too Faced,Serum,139.26,2.0,8665,Australia,False
Magic Contour,Perricone MD,Bronzer,40.27,2.7,7934,Australia,False
Super Contour,Urban Decay,Foundation,138.23,2.9,7645,France,False
Perfect Moisturizer,RMS Beauty,Lipstick,67.63,3.9,4395,France,False
Magic Primer,Danessa Myricks,Lip Gloss,98.22,3.1,2303,Australia,True
Magic Setting Spray,Anastasia Beverly Hills,Setting Spray,11.46,2.2,2824,South Korea,False
Ultra Eyeliner,Bite Beauty,Cleanser,71.46,1.5,2062,Australia,False
Super Foundation,Drunk Elephant,Lip Liner,131.24,4.8,2298,Italy,False
Divine Face Oil,Hourglass,Eyeliner,36.29,2.9,5601,Australia,False
Ultra Setting Spray,Juvia’s Place,Lip Liner,67.55,2.8,9419,UK,True
Divine Lip Gloss,Charlotte Tilbury,CC Cream,103.36,2.2,2309,France,False
Magic Eye Shadow,Urban Decay,Face Oil,139.54,1.3,4094,Germany,False
Perfect Eye Shadow,Perricone MD,Foundation,13.29,4.3,3508,France,False
Super Moisturizer,Glossier,Powder,87.8,1.0,5546,UK,True
Ultra Cleanser,RMS Beauty,Concealer,135.72,4.5,610,Australia,False
Divine Mascara,NARS,Setting Spray,143.39,4.8,8814,UK,True
Magic Eyeliner,Kiehl’s,Setting Spray,68.08,1.7,6516,UK,True
Magic Exfoliator,Make Up For Ever,Bronzer,48.55,2.0,3330,South Korea,True
Divine Contour,Make Up For Ever,Exfoliator,16.83,1.1,5270,Australia,True
Ultra Concealer,Hourglass,Lipstick,113.33,4.5,4261,South Korea,False
Perfect Eyeliner,Make Up For Ever,Mascara,49.03,3.3,4741,USA,True
Divine Mascara,Farsali,Lip Gloss,148.81,2.7,6331,Germany,True
Divine Blush,Bobby Brown,Setting Spray,48.05,3.7,5223,Germany,True
Ultra Lip Liner,Juvia’s Place,Lip Liner,77.94,1.0,5869,Italy,True
Divine Contour,Yves Saint Laurent,Mascara,75.95,1.4,4673,Australia,True
Perfect Concealer,Tatcha,Powder,43.85,2.2,4513,South Korea,False
Ultra Lipstick,Juvia’s Place,Mascara,93.32,3.8,935,South Korea,True
Super Serum,Patrick Ta,Powder,68.94,3.7,2623,South Korea,True
Perfect Lipstick,Drunk Elephant,Eye Shadow,108.42,2.5,8758,Germany,False
